0,0.0,0.0,0.0,0.0,0.0,0.5
1,0.0,0.0,0.0,0.0,0.25,0.5
2,0.0,0.0,0.0,0.0,0.5,0.5
3,0.0,0.0,0.0,0.0,0.75,0.5
4,0.0,0.0,0.0,0.0,1.0,0.5
5,0.0,0.0,0.0,0.25,0.0,0.5
6,0.0,0.0,0.0,0.25,0.25,0.5
7,0.0,0.0,0.0,0.25,0.5,0.5
8,0.0,0.0,0.0,0.25,0.75,0.5
9,0.0,0.0,0.0,0.25,1.0,0.5
10,0.0,0.0,0.0,0.5,0.0,0.5
11,0.0,0.0,0.0,0.5,0.25,0.5
12,0.0,0.0,0.0,0.5,0.5,0.5
13,0.0,0.0,0.0,0.5,0.75,0.5
14,0.0,0.0,0.0,0.5,1.0,0.5
15,0.0,0.0,0.0,0.75,0.0,0.5
16,0.0,0.0,0.0,0.75,0.25,0.5
17,0.0,0.0,0.0,0.75,0.5,0.5
18,0.0,0.0,0.0,0.75,0.75,0.5
19,0.0,0.0,0.0,0.75,1.0,0.5
20,0.0,0.0,0.0,1.0,0.0,0.5
21,0.0,0.0,0.0,1.0,0.25,0.5
22,0.0,0.0,0.0,1.0,0.5,0.5
23,0.0,0.0,0.0,1.0,0.75,0.5
24,0.0,0.0,0.0,1.0,1.0,0.5
25,0.0,0.0,0.25,0.0,0.0,0.5
26,0.0,0.0,0.25,0.0,0.25,0.5
27,0.0,0.0,0.25,0.0,0.5,0.5
28,0.0,0.0,0.25,0.0,0.75,0.5
29,0.0,0.0,0.25,0.0,1.0,0.5
30,0.0,0.0,0.25,0.25,0.0,0.5
31,0.0,0.0,0.25,0.25,0.25,0.5
32,0.0,0.0,0.25,0.25,0.5,0.5
33,0.0,0.0,0.25,0.25,0.75,0.5
34,0.0,0.0,0.25,0.25,1.0,0.5
35,0.0,0.0,0.25,0.5,0.0,0.5
36,0.0,0.0,0.25,0.5,0.25,0.5
37,0.0,0.0,0.25,0.5,0.5,0.5
38,0.0,0.0,0.25,0.5,0.75,0.5
39,0.0,0.0,0.25,0.5,1.0,0.5
40,0.0,0.0,0.25,0.75,0.0,0.5
41,0.0,0.0,0.25,0.75,0.25,0.5
42,0.0,0.0,0.25,0.75,0.5,0.5
43,0.0,0.0,0.25,0.75,0.75,0.5
44,0.0,0.0,0.25,0.75,1.0,0.5
45,0.0,0.0,0.25,1.0,0.0,0.5
46,0.0,0.0,0.25,1.0,0.25,0.5
47,0.0,0.0,0.25,1.0,0.5,0.5
48,0.0,0.0,0.25,1.0,0.75,0.5
49,0.0,0.0,0.25,1.0,1.0,0.5
50,0.0,0.0,0.5,0.0,0.0,0.5
51,0.0,0.0,0.5,0.0,0.25,0.5
52,0.0,0.0,0.5,0.0,0.5,0.5
53,0.0,0.0,0.5,0.0,0.75,0.5
54,0.0,0.0,0.5,0.0,1.0,0.5
55,0.0,0.0,0.5,0.25,0.0,0.5
56,0.0,0.0,0.5,0.25,0.25,0.5
57,0.0,0.0,0.5,0.25,0.5,0.5
58,0.0,0.0,0.5,0.25,0.75,0.5
59,0.0,0.0,0.5,0.25,1.0,0.5
60,0.0,0.0,0.5,0.5,0.0,0.5
61,0.0,0.0,0.5,0.5,0.25,0.5
62,0.0,0.0,0.5,0.5,0.5,0.5
63,0.0,0.0,0.5,0.5,0.75,0.5
64,0.0,0.0,0.5,0.5,1.0,0.5
65,0.0,0.0,0.5,0.75,0.0,0.5
66,0.0,0.0,0.5,0.75,0.25,0.5
67,0.0,0.0,0.5,0.75,0.5,0.5
68,0.0,0.0,0.5,0.75,0.75,0.5
69,0.0,0.0,0.5,0.75,1.0,0.5
70,0.0,0.0,0.5,1.0,0.0,0.5
71,0.0,0.0,0.5,1.0,0.25,0.5
72,0.0,0.0,0.5,1.0,0.5,0.5
73,0.0,0.0,0.5,1.0,0.75,0.5
74,0.0,0.0,0.5,1.0,1.0,0.5
75,0.0,0.0,0.75,0.0,0.0,0.5
76,0.0,0.0,0.75,0.0,0.25,0.5
77,0.0,0.0,0.75,0.0,0.5,0.5
78,0.0,0.0,0.75,0.0,0.75,0.5
79,0.0,0.0,0.75,0.0,1.0,0.5
80,0.0,0.0,0.75,0.25,0.0,0.5
81,0.0,0.0,0.75,0.25,0.25,0.5
82,0.0,0.0,0.75,0.25,0.5,0.5
83,0.0,0.0,0.75,0.25,0.75,0.5
84,0.0,0.0,0.75,0.25,1.0,0.5
85,0.0,0.0,0.75,0.5,0.0,0.5
86,0.0,0.0,0.75,0.5,0.25,0.5
87,0.0,0.0,0.75,0.5,0.5,0.5
88,0.0,0.0,0.75,0.5,0.75,0.5
89,0.0,0.0,0.75,0.5,1.0,0.5
90,0.0,0.0,0.75,0.75,0.0,0.5
91,0.0,0.0,0.75,0.75,0.25,0.5
92,0.0,0.0,0.75,0.75,0.5,0.5
93,0.0,0.0,0.75,0.75,0.75,0.5
94,0.0,0.0,0.75,0.75,1.0,0.5
95,0.0,0.0,0.75,1.0,0.0,0.5
96,0.0,0.0,0.75,1.0,0.25,0.5
97,0.0,0.0,0.75,1.0,0.5,0.5
98,0.0,0.0,0.75,1.0,0.75,0.5
99,0.0,0.0,0.75,1.0,1.0,0.5
100,0.0,0.0,1.0,0.0,0.0,0.5
101,0.0,0.0,1.0,0.0,0.25,0.5
102,0.0,0.0,1.0,0.0,0.5,0.5
103,0.0,0.0,1.0,0.0,0.75,0.5
104,0.0,0.0,1.0,0.0,1.0,0.5
105,0.0,0.0,1.0,0.25,0.0,0.5
106,0.0,0.0,1.0,0.25,0.25,0.5
107,0.0,0.0,1.0,0.25,0.5,0.5
108,0.0,0.0,1.0,0.25,0.75,0.5
109,0.0,0.0,1.0,0.25,1.0,0.5
110,0.0,0.0,1.0,0.5,0.0,0.5
111,0.0,0.0,1.0,0.5,0.25,0.5
112,0.0,0.0,1.0,0.5,0.5,0.5
113,0.0,0.0,1.0,0.5,0.75,0.5
114,0.0,0.0,1.0,0.5,1.0,0.5
115,0.0,0.0,1.0,0.75,0.0,0.5
116,0.0,0.0,1.0,0.75,0.25,0.5
117,0.0,0.0,1.0,0.75,0.5,0.5
118,0.0,0.0,1.0,0.75,0.75,0.5
119,0.0,0.0,1.0,0.75,1.0,0.5
120,0.0,0.0,1.0,1.0,0.0,0.5
121,0.0,0.0,1.0,1.0,0.25,0.5
122,0.0,0.0,1.0,1.0,0.5,0.5
123,0.0,0.0,1.0,1.0,0.75,0.5
124,0.0,0.0,1.0,1.0,1.0,0.5
125,0.25,0.0,0.0,0.0,0.0,0.5
126,0.25,0.0,0.0,0.0,0.25,0.5
127,0.25,0.0,0.0,0.0,0.5,0.5
128,0.25,0.0,0.0,0.0,0.75,0.5
129,0.25,0.0,0.0,0.0,1.0,0.5
130,0.25,0.0,0.0,0.25,0.0,0.5
131,0.25,0.0,0.0,0.25,0.25,0.5
132,0.25,0.0,0.0,0.25,0.5,0.5
133,0.25,0.0,0.0,0.25,0.75,0.5
134,0.25,0.0,0.0,0.25,1.0,0.5
135,0.25,0.0,0.0,0.5,0.0,0.5
136,0.25,0.0,0.0,0.5,0.25,0.5
137,0.25,0.0,0.0,0.5,0.5,0.5
138,0.25,0.0,0.0,0.5,0.75,0.5
139,0.25,0.0,0.0,0.5,1.0,0.5
140,0.25,0.0,0.0,0.75,0.0,0.5
141,0.25,0.0,0.0,0.75,0.25,0.5
142,0.25,0.0,0.0,0.75,0.5,0.5
143,0.25,0.0,0.0,0.75,0.75,0.5
144,0.25,0.0,0.0,0.75,1.0,0.5
145,0.25,0.0,0.0,1.0,0.0,0.5
146,0.25,0.0,0.0,1.0,0.25,0.5
147,0.25,0.0,0.0,1.0,0.5,0.5
148,0.25,0.0,0.0,1.0,0.75,0.5
149,0.25,0.0,0.0,1.0,1.0,0.5
150,0.25,0.0,0.25,0.0,0.0,0.5
151,0.25,0.0,0.25,0.0,0.25,0.5
152,0.25,0.0,0.25,0.0,0.5,0.5
153,0.25,0.0,0.25,0.0,0.75,0.5
154,0.25,0.0,0.25,0.0,1.0,0.5
155,0.25,0.0,0.25,0.25,0.0,0.5
156,0.25,0.0,0.25,0.25,0.25,0.5
157,0.25,0.0,0.25,0.25,0.5,0.5
158,0.25,0.0,0.25,0.25,0.75,0.5
159,0.25,0.0,0.25,0.25,1.0,0.5
160,0.25,0.0,0.25,0.5,0.0,0.5
161,0.25,0.0,0.25,0.5,0.25,0.5
162,0.25,0.0,0.25,0.5,0.5,0.5
163,0.25,0.0,0.25,0.5,0.75,0.5
164,0.25,0.0,0.25,0.5,1.0,0.5
165,0.25,0.0,0.25,0.75,0.0,0.5
166,0.25,0.0,0.25,0.75,0.25,0.5
167,0.25,0.0,0.25,0.75,0.5,0.5
168,0.25,0.0,0.25,0.75,0.75,0.5
169,0.25,0.0,0.25,0.75,1.0,0.5
170,0.25,0.0,0.25,1.0,0.0,0.5
171,0.25,0.0,0.25,1.0,0.25,0.5
172,0.25,0.0,0.25,1.0,0.5,0.5
173,0.25,0.0,0.25,1.0,0.75,0.5
174,0.25,0.0,0.25,1.0,1.0,0.5
175,0.25,0.0,0.5,0.0,0.0,0.5
176,0.25,0.0,0.5,0.0,0.25,0.5
177,0.25,0.0,0.5,0.0,0.5,0.5
178,0.25,0.0,0.5,0.0,0.75,0.5
179,0.25,0.0,0.5,0.0,1.0,0.5
180,0.25,0.0,0.5,0.25,0.0,0.5
181,0.25,0.0,0.5,0.25,0.25,0.5
182,0.25,0.0,0.5,0.25,0.5,0.5
183,0.25,0.0,0.5,0.25,0.75,0.5
184,0.25,0.0,0.5,0.25,1.0,0.5
185,0.25,0.0,0.5,0.5,0.0,0.5
186,0.25,0.0,0.5,0.5,0.25,0.5
187,0.25,0.0,0.5,0.5,0.5,0.5
188,0.25,0.0,0.5,0.5,0.75,0.5
189,0.25,0.0,0.5,0.5,1.0,0.5
190,0.25,0.0,0.5,0.75,0.0,0.5
191,0.25,0.0,0.5,0.75,0.25,0.5
192,0.25,0.0,0.5,0.75,0.5,0.5
193,0.25,0.0,0.5,0.75,0.75,0.5
194,0.25,0.0,0.5,0.75,1.0,0.5
195,0.25,0.0,0.5,1.0,0.0,0.5
196,0.25,0.0,0.5,1.0,0.25,0.5
197,0.25,0.0,0.5,1.0,0.5,0.5
198,0.25,0.0,0.5,1.0,0.75,0.5
199,0.25,0.0,0.5,1.0,1.0,0.5
200,0.25,0.0,0.75,0.0,0.0,0.5
201,0.25,0.0,0.75,0.0,0.25,0.5
202,0.25,0.0,0.75,0.0,0.5,0.5
203,0.25,0.0,0.75,0.0,0.75,0.5
204,0.25,0.0,0.75,0.0,1.0,0.5
205,0.25,0.0,0.75,0.25,0.0,0.5
